id_disease	id_phenotype
143870	1425
143870	2150
143870	8672
143880	6
143880	7
143880	103
143880	121
143880	179
143880	478
143880	787
143880	1249
143880	1252
143880	1254
143880	1508
143880	1642
143880	1650
143880	1824
143880	1944
143880	2013
143880	2150
143880	4428
143880	8250
143890	6
143890	1084
143890	1114
143890	3124
144010	6
144010	1084
144010	1114
144010	1677
144010	3124
144020	6
144050	6
144050	1892
144100	6
144100	975
144110	6
144110	7410
144120	6
144120	3237
144120	3261
144120	3565
144120	12432
144150	6
144150	3581
144150	7570
144200	6
144200	972
144200	3212
144200	7559
144250	6
144250	1114
144250	1658
144250	3077
144300	6
144300	365
144300	951
144300	1084
144300	2155
144300	2635
144300	3124
144300	3141
144400	6
144400	951
144400	1084
144400	2155
144400	2635
144400	3124
144400	3141
144600	6
144600	1039
144600	1425
144600	1952
144600	2155
144600	3362
144600	4416
144650	6
144650	3233
144650	3362
144650	3563
144650	12238
144700	3745
144700	5584
144750	6
144750	407
144750	689
144750	935
144750	1507
144750	2644
144750	4425
144750	6174
144750	8114
144750	100789
144750	100861
144750	100923
144755	6
144755	4490
144755	5746
144755	5890
144755	10628
144800	6
144800	819
144800	858
144800	870
144800	998
144800	1513
144800	3155
144800	4438
144800	100829
145000	6
145000	3072
145000	8200
145001	6
145001	113
145001	234
145001	787
145001	843
145001	2667
145001	2897
145001	3072
145001	6725
145001	6735
145001	6766
145001	6780
145001	6781
145001	10566
145001	100027
145100	6
145100	7406
145200	6
145200	953
145250	6
145250	957
145250	962
145250	1034
145250	1045
145250	1053
145250	3577
145250	7505
145260	6
145260	822
145260	1995
145260	2153
145260	7215
145260	8242
145270	6
145270	1939
145290	6
145290	252
145290	7703
145290	11448
145295	6
145295	141
145295	1007
145295	2717
145295	12411
145295	30348
145300	6
145300	6516
145350	6
145350	1634
145350	1644
145350	3166
145400	6
145400	316
145410	6
145410	23
145410	28
145410	47
145410	48
145410	69
145410	77
145410	175
145410	193
145410	200
145410	204
145410	218
145410	219
145410	267
145410	286
145410	316
145410	319
145410	347
145410	349
145410	358
145410	405
145410	431
145410	486
145410	494
145410	506
145410	1249
145410	1252
145410	1263
145410	1274
145410	1320
145410	1363
145410	1537
145410	1540
145410	1612
145410	1629
145410	1631
145410	1643
145410	1680
145410	2007
145410	2015
145410	2023
145410	2025
145410	2036
145410	2089
145410	2092
145410	2119
145410	2120
145410	2389
145410	2575
145410	2835
145410	3593
145410	5280
145410	6817
145410	8751
145410	11220
145410	11467
145420	6
145420	49
145420	316
145420	349
145420	431
145420	494
145420	1169
145420	2007
145420	3196
145420	5280
145420	11220
145500	1426
145500	4421
145500	4972
145500	5117
145590	6
145590	1945
145590	2013
145590	2018
145590	2315
145600	6
145600	1649
145600	1945
145600	2047
145600	2063
145600	2153
145600	2615
145600	2905
145600	2913
145600	3201
145600	3236
145600	3256
145600	5967
145650	6
145650	836
145650	2925
145650	2930
145680	6
145680	8247
145700	6
145700	4540
145700	10730
145701	6
145701	4540
145750	6
145750	1039
145750	1952
145750	2155
145750	3362
145750	4416
145800	6
145800	8981
145900	6
145900	7
145900	639
145900	1171
145900	1178
145900	1252
145900	1265
145900	1270
145900	1284
145900	1425
145900	1761
145900	1765
145900	2460
145900	2460
145900	2751
145900	2922
145900	2936
145900	3376
145900	3380
145900	3382
145900	3383
145900	3431
145900	3481
145900	3593
145900	3693
145900	3828
145900	9027
145900	10871
145980	6
145980	787
145980	843
145980	1733
145980	2918
145980	3072
145980	3127
145981	787
145981	934
145981	1012
145981	1733
145981	2918
145981	3072
145981	3127
145981	3529
145981	4398
145981	8200
146000	6
146000	256
146000	272
146000	1156
146000	1249
146000	1377
146000	2007
146000	2644
146000	2938
146000	2970
146000	3015
146000	3026
146000	9815
146000	11405
146110	6
146110	7
146110	28
146110	44
146110	54
146110	771
146110	786
146110	789
146110	2215
146110	2225
146110	8734
146160	6
146160	1162
146160	1171
146160	3762
146160	8740
146200	6
146200	518
146200	829
146200	1250
146200	1281
146200	2514
146200	2901
146200	2905
146255	6
146255	100
146255	110
146255	407
146255	829
146255	1153
146255	3762
146255	4722
146255	12622
146300	6
146300	7
146300	670
146300	934
146300	1760
146300	2748
146300	2749
146300	2756
146300	2757
146300	3282
146300	6323
146300	6357
146350	6
146350	2148
146350	2652
146350	2748
146350	2749
146350	2979
146350	4322
146390	6
146390	28
146390	54
146390	133
146390	218
146390	311
146390	316
146390	347
146390	400
146390	431
146390	692
146390	1249
146390	1263
146390	1332
146390	1518
146390	3745
146390	4322
146390	5989
146390	8734
146390	9466
146390	30084
146400	6
146400	40221
146450	6
146450	47
146500	6
146500	7
146500	12
146500	20
146500	508
146500	640
146500	802
146500	966
146500	970
146500	1089
146500	1251
146500	1260
146500	1278
146500	1300
146500	1337
146500	1347
146500	2063
146500	2067
146500	2172
146500	2180
146500	12332
146500	2542
146500	3202
146500	3487
146500	3581
146500	3676
146500	3745
146500	3812
146500	100543
146510	6
146510	28
146510	54
146510	86
146510	89
146510	107
146510	110
146510	171
146510	204
146510	358
146510	413
146510	463
146510	568
146510	695
146510	824
146510	826
146510	835
146510	871
146510	902
146510	1162
146510	1250
146510	1360
146510	1511
146510	1629
146510	1643
146510	1770
146510	1830
146510	2023
146510	2101
146510	2164
146510	2444
146510	2827
146510	2937
146510	3048
146510	3196
146510	3811
146510	3828
146510	4322
146510	5151
146510	5280
146510	5349
146510	6042
146510	6159
146510	6402
146510	7601
146510	8163
146510	8188
146510	8551
146510	8706
146510	8734
146510	8751
146510	10044
146510	10112
146510	10564
146510	12165
146520	6
146520	4782
146550	6
146550	535
146550	653
146550	1006
146550	1596
146550	2231
146550	3777
146590	6
146590	1939
146590	8064
146600	6
146600	8064
146700	6
146700	976
146700	2099
146700	8064
146720	6
146720	218
146720	293
146720	765
146720	1763
146720	2751
146720	5338
146720	8064
146750	6
146750	962
146750	989
146750	7479
146800	6
146800	7475
146830	6
146830	2719
146830	2720
146830	2721
146830	4315
146840	6
146840	495
146840	559
146840	999
146840	1047
146840	2721
146840	3347
146840	5512
146850	6
146850	2715
147050	6
147050	964
147050	2099
147050	3212
147060	6
147060	218
147060	280
147060	316
147060	445
147060	938
147060	976
147060	1363
147060	1382
147060	1880
147060	2007
147060	2650
147060	2726
147060	2757
147060	2841
147060	3212
147060	3593
147060	5425
147060	6335
147060	11220
147100	6
147250	6
147250	204
147250	252
147250	252
147250	453
147250	458
147250	528
147250	568
147250	589
147250	601
147250	824
147250	1256
147250	1328
147250	1360
147250	1739
147250	2708
147250	2916
147250	3828
147250	4322
147250	6315
147250	9914
147250	10644
147250	100789
147251	6
147251	164
147300	6
147300	675
147330	6
147330	6355
147350	6
147350	6330
147400	6358
147421	6
147421	1265
147421	2015
147421	2460
147421	3677
147421	3701
147421	3745
147421	3805
147421	3812
147421	9071
147430	6
147430	3593
147430	7021
147480	6
147480	989
147480	1406
147480	1622
147480	200148
147480	200150
147530	6
147530	3130
147530	7021
147530	10830
147540	6
147540	951
147610	6
147610	501
147610	518
147610	7929
147630	6
147630	819
147630	8194
147710	6
147710	2576
147750	6
147750	143
147750	365
147750	486
147750	544
147750	1199
147750	1245
147750	1498
147750	1873
147750	1974
147750	2023
147750	2566
147750	2650
147750	2974
147750	2984
147750	2996
147750	3812
147750	6064
147750	6248
147750	8953
147750	9702
147750	9777
147750	10034
147750	30241
147770	6
147770	44
147770	54
147770	175
147770	252
147770	278
147770	324
147770	405
147770	411
147770	413
147770	452
147770	458
147770	561
147770	670
147770	966
147770	1249
147770	1596
147770	1629
147770	1643
147770	2223
147770	4322
147770	7565
147770	8070
147770	8551
147770	8734
147770	10628
147770	12020
147791	28
147791	47
147791	60
147791	66
147791	238
147791	243
147791	252
147791	256
147791	286
147791	316
147791	347
147791	369
147791	463
147791	470
147791	482
147791	486
147791	499
147791	506
147791	508
147791	567
147791	568
147791	579
147791	612
147791	625
147791	646
147791	648
147791	767
147791	921
147791	1104
147791	1156
147791	1249
147791	1257
147791	1360
147791	1371
147791	1508
147791	1511
147791	1629
147791	1631
147791	1734
147791	1873
147791	2021
147791	2205
147791	3196
147791	3745
147791	4209
147791	5280
147791	5469
147791	8947
147791	10806
147800	6
147800	175
147800	194
147800	238
147800	377
147800	508
147800	1238
147800	1305
147800	1371
147800	1522
147800	1629
147800	1762
147800	6742
147820	6
147820	4945
147891	6
147891	175
147891	218
147891	347
147891	1763
147891	1852
147891	2999
147891	3065
147891	3370
147891	6443
147891	8784
147891	8801
147892	6
147892	853
147892	8247
147900	6
147900	1374
147900	1388
147920	6
147920	28
147920	54
147920	74
147920	164
147920	175
147920	218
147920	252
147920	358
147920	365
147920	400
147920	403
147920	431
147920	437
147920	486
147920	508
147920	535
147920	592
147920	637
147920	851
147920	957
147920	1007
147920	1212
147920	1249
147920	1250
147920	1252
147920	1263
147920	1374
147920	1382
147920	1629
147920	1631
147920	1680
147920	1878
147920	1973
147920	2023
147920	2024
147920	2025
147920	2100
147920	2553
147920	2566
147920	2650
147920	3468
147920	4322
147920	4467
147920	4736
147920	5218
147920	7655
147920	8872
147920	8897
147920	9237
147920	10314
147950	6
147950	28
147950	44
147950	54
147950	175
147950	204
147950	407
147950	453
147950	458
147950	612
147950	771
147950	786
147950	938
147950	1249
147950	1274
147950	1335
147950	1425
147950	3829
147950	4322
147950	30084
147950	30680
147950	100257
148000	6
148000	969
148000	1034
148000	2664
148050	6
148050	28
148050	252
148050	294
148050	311
148050	316
148050	325
148050	343
148050	400
148050	430
148050	463
148050	506
148050	574
148050	637
148050	677
148050	891
148050	902
148050	954
148050	1159
148050	1249
148050	1263
148050	1566
148050	1572
148050	2162
148050	2750
148050	2942
148050	2948
148050	4322
148050	8438
148050	9466
148050	30084
148100	6
148100	10562
148190	6
148190	491
148190	7759
148200	6
148200	491
148200	3621
148200	7759
148210	6
148210	221
148210	407
148210	495
148210	535
148210	559
148210	613
148210	618
148210	653
148210	962
148210	966
148210	1097
148210	1128
148210	1761
148210	2164
148210	2745
148210	2860
148210	2987
148210	5406
148210	6380
148210	8064
148210	8404
148210	11492
148210	12804
148300	6
148300	483
148300	563
148300	1425
148300	11462
148350	6
148350	365
148350	972
148360	6
148360	982
148360	1425
148360	1761
148360	2164
148360	3390
148360	7002
148360	8404
148370	6
148370	10783
148390	6
148390	951
148390	1939
148390	2664
148390	10784
148500	6
148500	153
148500	1036
148500	7447
148500	11459
148520	6
148520	951
148520	4209
148600	6
148600	951
148600	1425
148600	3584
148700	6
148700	975
148700	982
148700	7501
148730	6
148730	222
148730	7497
148730	8392
148730	8399
148800	6
148800	238
148800	495
148800	520
148800	1363
148800	2676
148800	3070
148800	3745
148820	7
148820	252
148820	303
148820	407
148820	426
148820	431
148820	506
148820	581
148820	635
148820	664
148820	1053
148820	1100
148820	1156
148820	1249
148820	1258
148820	1452
148820	2211
148820	2216
148820	2251
148820	3691
148820	3828
148820	7443
148820	9702
148820	10554
148820	30084
148820	100490
148840	6
148840	1289
148840	2591
148840	6803
148840	7200
149000	501
149000	1004
149000	1028
149000	1159
149000	1161
149000	1180
149000	1249
149000	1250
149000	1528
149000	1871
149000	3745
149000	4099
149000	4947
149000	5606
149000	100764
149100	6
149100	924
149100	1482
149200	6
149200	365
149200	1820
149300	6
149300	1598
149400	6
149400	7
149400	23
149400	1250
149400	1276
149400	1336
149400	1537
149400	2104
149400	2267
149400	2359
149400	2375
149400	2827
149400	2835
149400	3593
149500	6
149500	951
149500	7787
149600	6
149600	119
149700	6
149700	7
149700	246
149700	509
149700	564
149700	9926
149730	6
149730	104
149730	198
149730	217
149730	316
149730	337
149730	378
149730	410
149730	494
149730	495
149730	506
149730	522
149730	579
149730	620
149730	629
149730	668
149730	670
149730	680
149730	974
149730	1092
149730	1233
149730	1245
149730	2984
149730	3022
149730	3974
149730	4209
149730	5707
149730	6297
149730	7656
149730	7732
149730	7892
149730	7900
149730	8743
149730	9462
149730	9637
149730	9740
149730	9741
149730	9944
149730	10055
149730	11065
149730	100258
149730	100583
150170	6
150170	2149
150170	4925
150230	6
150230	76
150230	252
150230	365
150230	400
150230	414
150230	431
150230	490
150230	577
150230	750
150230	896
150230	918
150230	1159
150230	1249
150230	1252
150230	1382
150230	1530
150230	1808
150230	2002
150230	2209
150230	2650
150230	2788
150230	3691
150230	3764
150230	5039
150230	5743
150230	7595
150230	10230
150230	30010
150250	6
150250	28
150250	175
150250	204
150250	272
150250	316
150250	405
150250	586
150250	668
150250	767
150250	768
150250	1222
150250	1249
150250	1388
150250	1511
150250	1629
150250	1631
150250	4942
150250	1762
150250	1772
150250	1799
150250	2007
150250	2176
150250	2650
150250	2777
150250	2779
150250	2780
150250	2827
150250	2947
150250	3042
150250	3298
150250	3304
150250	3994
150250	4232
150250	4322
150250	4568
150250	4976
150250	5280
150250	6067
150250	7957
150250	8127
150250	8434
150250	10049
150250	10743
150250	11220
150250	12368
150260	6
150260	252
150260	1249
150260	1605
150260	2015
150260	10307
150270	6
150270	1609
150280	6
150280	1601
150280	2098
150280	2778
150280	4886
150300	6
150300	5945
150300	5950
150360	6
150360	1609
150360	2098
150360	2788
150360	5950
150360	10307
150400	6
150400	6342
150400	9804
150500	6
150500	541
150500	7992
150550	1875
150550	2719
150550	3745
150590	951
150590	1475
150590	1626
150590	3621
150600	2750
150600	4322
150600	5743
150699	6
150699	131
150699	1428
150700	6
150700	5240
150700	8665
150800	6
150800	131
150800	2891
150800	3536
150800	3829
150800	5584
150800	6755
150800	7437
150800	7620
150900	6
150900	639
150900	951
151000	6
151000	951
151000	1249
151001	6
151001	1034
151050	6
151050	23
151050	28
151050	41
151050	47
151050	164
151050	171
151050	239
151050	252
151050	270
151050	316
151050	337
151050	347
151050	400
151050	400
151050	407
151050	452
151050	453
151050	885
151050	916
151050	963
151050	965
151050	973
151050	1043
151050	1159
151050	1187
151050	1249
151050	1252
151050	1274
151050	1508
151050	1511
151050	1545
151050	2007
151050	2342
151050	2750
151050	2987
151050	3015
151050	3041
151050	3745
151050	4322
151050	4482
151050	5019
151050	5477
151050	6152
151050	6380
151050	7678
151050	8070
151050	9843
151050	11220
151100	6
151100	28
151100	47
151100	54
151100	122
151100	175
151100	242
151100	286
151100	303
151100	316
151100	325
151100	358
151100	369
151100	407
151100	411
151100	457
151100	465
151100	470
151100	486
151100	508
151100	767
151100	768
151100	823
151100	921
151100	957
151100	1003
151100	1256
151100	1639
151100	1642
151100	1682
151100	1709
151100	2751
151100	2967
151100	2996
151100	3298
151100	3691
151100	4322
151100	4409
151100	8724
151100	10463
151100	11710
151100	12569
151200	6
151200	482
151200	581
151200	582
151200	925
151200	1156
151200	1191
151200	1230
151200	1387
151200	1602
151200	1761
151200	1822
151200	2816
151200	2967
151200	3676
151200	3812
151200	4279
151200	4322
151200	6247
151200	7311
151200	9778
151200	9803
151200	9803
151200	10049
151200	10743
151200	11304
151210	6
151210	256
151210	280
151210	470
151210	773
151210	774
151210	883
151210	946
151210	1538
151210	3021
151210	3026
151210	3173
151210	3175
151210	3180
151210	4298
151210	4565
151210	4591
151210	5451
151210	5716
151210	8921
151210	9826
151210	200083
151380	1444
151380	4845
151400	1428
151400	1444
151400	5374
151400	5550
151430	1428
151430	12191
151440	1444
151440	5526
151441	1444
151441	2665
151441	5550
151500	6
151500	1871
151590	6
151590	2860
151600	6
151600	7
151600	787
151600	1598
151600	1820
151610	6
151610	478
151620	6
151620	951
151623	6
151623	2488
151623	2667
151623	2669
151623	2894
151623	3002
151623	3003
151623	6744
151623	12125
151623	30078
151623	30448
151623	100787
151630	6
151630	153
151640	6
151640	153
151640	10566
151660	6
151660	147
151660	287
151660	311
151660	468
151660	822
151660	831
151660	842
151660	956
151660	991
151660	1007
151660	1015
151660	1397
151660	1735
151660	2155
151660	2240
151660	2621
151660	3074
151660	3233
151660	3326
151660	3635
151660	3712
151660	3758
151660	8739
151660	8887
151660	8985
151660	8993
151660	9002
151660	9125
151660	12645
151700	6
151700	12032
151700	12549
151800	6
151800	951
151800	9830
151800	12032
151900	6
151900	1012
152200	6
152200	1939
152200	2621
152420	6
152420	7302
152550	6
152550	4610
152600	6
152600	1597
152700	6
152700	123
152700	709
152700	992
152700	1250
152700	1369
152700	1701
152700	1873
152700	1878
152700	1882
152700	2102
152700	2725
152700	3493
152700	3613
152780	6
152780	26
152780	37
152780	62
152780	3251
152780	8230
152800	6
152800	1595
152800	1888
152800	2024
152800	2593
152800	3826
152800	4315
152800	6641
152800	8360
152800	10741
152900	6
152900	1004
152900	2092
152900	100659
152950	6
152950	179
152950	219
152950	252
152950	286
152950	303
152950	340
152950	343
152950	411
152950	455
152950	463
152950	494
152950	545
152950	582
152950	648
152950	1004
152950	1256
152950	2002
152950	5280
152950	5469
152950	7731
152950	7858
152950	11220
153100	6
153100	34
153100	1028
153100	1560
153100	1597
153100	1790
153100	3550
153100	3577
153100	3759
153100	7448
153200	6
153200	175
153200	3550
153200	3759
153200	11367
153300	6
153300	1004
153300	3011
153300	3550
153300	3759
153300	8383
153300	11367
153400	6
153400	175
153400	204
153400	495
153400	508
153400	509
153400	613
153400	1004
153400	1629
153400	1636
153400	1643
153400	2619
153400	3011
153400	3550
153400	9743
153400	11675
153400	12804
153470	256
153470	268
153470	343
153470	1475
153470	2007
153470	2119
153470	4422
153480	6
153480	40
153480	218
153480	256
153480	486
153480	494
153480	538
153480	646
153480	750
153480	767
153480	872
153480	956
153480	957
153480	1012
153480	1014
153480	1028
153480	1249
153480	1250
153480	1252
153480	1382
153480	1943
153480	2007
153480	2194
153480	2558
153480	2573
153480	2576
153480	2650
153480	2858
153480	3198
153480	3517
153480	3621
153480	4099
153480	4390
153480	7074
153480	7873
153480	8897
153480	12032
153550	1428
153550	1452
153550	2863
153550	3745
153550	4861
153550	12133
153550	12143
153600	6
153600	1271
153600	1909
153600	2665
153600	3347
153600	3459
153600	5508
153630	6
153630	158
153640	6
153640	93
153640	123
153640	132
153640	519
153640	790
153640	978
153640	1757
153640	1757
153640	1873
153640	1902
153640	3010
153640	3774
153640	8264
153650	6
153650	93
153650	123
153650	421
153650	518
153650	822
153650	1757
153650	1873
153650	1902
153650	2239
153650	2907
153650	3774
153650	8619
153670	6
153670	132
153670	225
153670	421
153670	967
153670	978
153670	1744
153670	1878
153670	4446
153670	6298
153670	11877
153700	6
153700	505
153700	512
153700	7663
153700	7754
153700	8028
153800	6
153800	608
153840	6
153840	505
153840	1123
153840	3584
153840	7663
153840	7677
153840	7754
153870	6
153870	7641
153870	7754
153870	8001
153880	6
153880	486
153880	540
153880	7754
153880	7947
153880	11505
153890	6
153890	7754
154000	6
154000	1034
154000	1249
154000	1510
154000	9719
154020	6
154020	1250
154020	2917
154020	5567
154230	6
154230	133
154230	12245
154275	6
154275	1425
154275	1945
154275	2047
154275	2153
154275	2905
154275	3128
154275	3198
154275	3236
154275	3558
154275	9045
154275	11439
154275	11440
154276	6
154276	1276
154276	1425
154276	1945
154276	2047
154276	2153
154276	2905
154276	3128
154276	3198
154276	3236
154276	3558
154276	9045
154276	11439
154276	11440
154300	6
154300	689
154400	6
154400	122
154400	154
154400	175
154400	204
154400	211
154400	220
154400	238
154400	252
154400	272
154400	278
154400	347
154400	358
154400	369
154400	384
154400	405
154400	413
154400	426
154400	494
154400	652
154400	750
154400	813
154400	1025
154400	1199
154400	1377
154400	1543
154400	1622
154400	1629
154400	1636
154400	1643
154400	1762
154400	1770
154400	1822
154400	1831
154400	1845
154400	1849
154400	2126
154400	2251
154400	2410
154400	2650
154400	2827
154400	2974
154400	2984
154400	3319
154400	3828
154400	3974
154400	4322
154400	5349
154400	6657
154400	7776
154400	8749
154400	9466
154400	9601
154400	9777
154400	10055
154400	11800
154400	30084
154500	6
154500	28
154500	154
154500	160
154500	185
154500	197
154500	272
154500	347
154500	372
154500	377
154500	377
154500	384
154500	405
154500	453
154500	486
154500	494
154500	508
154500	572
154500	636
154500	652
154500	1249
154500	7633
154500	7678
154500	7776
154500	7776
154500	9554
154500	9555
154500	30680
154570	6
154570	4356
154600	6
154600	7687
154600	7970
154700	6
154700	98
154700	189
154700	218
154700	268
154700	272
154700	275
154700	276
154700	278
154700	347
154700	490
154700	494
154700	501
154700	518
154700	541
154700	545
154700	565
154700	577
154700	678
154700	767
154700	768
154700	1065
154700	1083
154700	1166
154700	1371
154700	1382
154700	1548
154700	1634
154700	1635
154700	1653
154700	1659
154700	1704
154700	1761
154700	1763
154700	1765
154700	2097
154700	2107
154700	2616
154700	2616
154700	2647
154700	2751
154700	2816
154700	3088
154700	3179
154700	3199
154700	3302
154700	3758
154700	4872
154700	4927
154700	5136
154700	7676
154700	7800
154700	8132
154700	100775
154750	767
154750	768
154750	951
154750	1083
154750	1166
154750	1382
154750	1507
154750	1653
154750	1659
154750	2647
154750	2650
154750	2705
154750	7700
154780	6
154780	175
154780	179
154780	201
154780	215
154780	272
154780	286
154780	316
154780	343
154780	347
154780	369
154780	407
154780	463
154780	501
154780	519
154780	541
154780	545
154780	565
154780	7773
154780	675
154780	926
154780	946
154780	2673
154780	2684
154780	2688
154780	2986
154780	3031
154780	3196
154780	4322
154780	5280
154780	5462
154780	6095
154780	6407
154780	6456
154780	11800
154780	12019
154780	12283
154780	12284
154780	100250
154800	6
154800	1025
154800	1034
154800	7583
154800	10783
154800	200151
154850	6
154850	3674
154850	3712
155000	6
155000	303
155000	377
155000	494
155000	750
155050	689
155050	1425
155050	2000
155050	3196
155050	4609
155050	5280
155050	8428
155050	9748
155050	9882
155100	6
155100	132
155100	421
155100	978
155100	1658
155100	1873
155100	1902
155100	1977
155100	3010
155100	8264
155140	6
155140	2245
155145	6
155145	161
155145	193
155145	218
155145	316
155145	337
155145	494
155145	612
155145	6866
155145	10609
155145	100582
155150	6
155150	707
155200	6
155200	7581
155240	6
155240	2865
155255	6
155255	2885
155310	6
155310	21
155310	76
155310	126
155310	1561
155310	1733
155310	2013
155310	2014
155310	2015
155310	2019
155310	2251
155310	4388
155310	4395
155310	10956
155350	6
155350	1249
155350	1355
155500	4099
155600	6
155600	478
155600	1054
155600	1062
155600	1074
155600	7716
155600	12056
155601	6
155601	12056
155700	6
155700	7716
155720	6
155720	7716
155755	6
155755	9592
155755	12056
155800	6
155800	3593
155800	7440
155900	6
155900	221
155900	282
155900	478
155900	10628
155950	3676
155950	3745
155950	11001
155980	6
155980	316
155980	369
155980	494
155980	2007
155980	5280
156000	6
156000	360
156000	365
156000	2321
156000	3829
156190	6
156190	646
156190	1249
156190	1510
156200	6
156200	154
156200	178
156200	194
156200	219
156200	252
156200	278
156200	331
156200	337
156200	347
156200	369
156200	378
156200	411
156200	414
156200	448
156200	483
156200	505
156200	540
156200	545
156200	565
156200	574
156200	687
156200	718
156200	736
156200	1249
156200	1251
156200	1270
156200	1773
156200	1852
156200	2007
156200	2373
156200	2463
156200	2553
156200	2591
156200	2714
156200	3196
156200	4322
156200	8551
156200	8872
156200	8897
156200	100716
156200	200055
156220	6
156220	707
156230	6
156230	2984
156230	5736
156230	5864
156230	8845
156230	8921
156232	6
156232	2986
156232	3027
156232	8368
156232	9702
156240	100001
156250	6
156250	1367
156250	5655
156250	5701
156250	6487
156310	6
156310	12
156310	20
156310	2270
156310	2615
156310	3581
156310	6926
156400	6
156400	121
156400	248
156400	316
156400	347
156400	365
156400	452
156400	453
156400	520
156400	692
156400	773
156400	829
156400	938
156400	2148
156400	2150
156400	2515
156400	2737
156400	2756
156400	3021
156400	3026
156400	3072
156400	3109
156400	3155
156400	3273
156400	3510
156400	4209
156400	4676
156400	5871
156400	6380
156400	6487
156400	100759
156500	6
156500	926
156500	2515
156500	2812
156500	2970
156500	2980
156500	3301
156500	3371
156500	3502
156500	5819
156500	5871
156500	6028
156500	6208
156500	6414
156500	6431
156500	8833
156500	9844
156500	9882
156510	6
156510	233
156510	322
156510	327
156510	444
156510	926
156510	3015
156510	4220
156510	4322
156510	5625
156510	5877
156510	6480
156510	9577
156510	10047
156510	100255
156520	6
156520	1840
156530	6
156530	774
156530	926
156530	1156
156530	1371
156530	1989
156530	2650
156530	2656
156530	2766
156530	2808
156530	2810
156530	2822
156530	2825
156530	2826
156530	2831
156530	2834
156530	2878
156530	2879
156530	3332
156530	3336
156530	3336
156530	3477
156530	3510
156530	3562
156530	3911
156530	9381
156550	6
156550	23
156550	175
156550	272
156550	311
156550	403
156550	405
156550	470
156550	518
156550	520
156550	541
156550	545
156550	926
156550	947
156550	1270
156550	1288
156550	1537
156550	2098
156550	2663
156550	2779
156550	2812
156550	2827
156550	3015
156550	3037
156550	3273
156550	3417
156550	3521
156550	4619
156550	5280
156550	6172
156550	8271
156550	8839
156550	11800
156550	200003
156580	6
156580	252
156580	340
156580	411
156580	582
156580	601
156580	666
156580	1137
156580	4322
156580	10055
156580	11094
156580	11304
156600	6
156600	501
156600	545
156600	616
156600	8345
156610	6
156610	160
156610	175
156610	218
156610	248
156610	252
156610	286
156610	316
156610	347
156610	358
156610	369
156610	470
156610	482
156610	568
156610	581
156610	582
156610	629
156610	750
156610	951
156610	1270
156610	1305
156610	2079
156610	2557
156610	6610
156610	6768
156610	6855
156610	12368
156610	12745
156610	30680
156610	100807
156620	6
156620	232
156620	252
156620	324
156620	347
156620	365
156620	369
156620	378
156620	1249
156620	2057
156700	6
156700	482
156700	501
156700	2688
156810	28
156810	85
156810	122
156810	125
156810	528
156810	800
156810	813
156810	1080
156810	1180
156810	1274
156810	1508
156810	1684
156810	1746
156810	2020
156810	2101
156810	2126
156810	2139
156810	2251
156810	2566
156810	2984
156810	3022
156810	3745
156810	4384
156810	9777
156810	9829
156810	10664
156810	11467
156810	100841
156830	2676
156830	2983
156850	6
156850	486
156850	518
156850	568
156850	616
156850	639
156900	6
156900	545
156900	568
156900	9918
157150	6
157150	23
157150	541
157150	545
157150	8019
157151	6
157151	541
157151	545
157151	1132
157151	1510
157151	2652
157151	4322
157151	5733
157151	5752
157151	10582
157151	100255
157151	100719
157170	6
157170	176
157170	193
157170	252
157170	272
157170	568
157170	601
157170	835
157170	873
157170	1249
157170	1250
157170	1252
157170	1263
157170	1274
157170	1321
157170	1360
157170	1425
157170	2019
157170	2650
157170	3745
157170	3828
157170	3829
157170	5273
157170	6315
157170	8501
157170	9914
157170	9927
157170	10626
157170	11800
157200	6
157200	1595
157300	6
157300	613
157300	2013
157300	2018
157300	2077
157300	2083
157300	2183
157400	6
157400	1056
157600	6
157600	1335
157600	3829
157640	6
157640	29
157640	407
157640	508
157640	518
157640	590
157640	716
157640	786
157640	815
157640	869
157640	1260
157640	1265
157640	1425
157640	1761
157640	2015
157640	2063
157640	2066
157640	2067
157640	2151
157640	2322
157640	2548
157640	2578
157640	3200
157640	3202
157640	3323
157640	3390
157640	3458
157640	3546
157640	3548
157640	3557
157640	3581
157640	3676
157640	3688
157640	3689
157640	3690
157640	3713
157640	3812
157640	6858
157640	6886
157640	8209
157640	10628
157700	6
157700	767
157700	1065
157700	1519
157700	1634
157700	1653
157700	2705
157700	8433
157800	6
157800	405
157800	478
157800	1480
157800	1653
157800	2949
157800	4322
157800	8527
157800	100266
157900	6
157900	44
157900	54
157900	164
157900	193
157900	218
157900	286
157900	298
157900	316
157900	347
157900	377
157900	470
157900	565
157900	568
157900	577
157900	750
157900	932
157900	1156
157900	1159
157900	1171
157900	1188
157900	1188
157900	1256
157900	1260
157900	1270
157900	1288
157900	1349
157900	1491
157900	1597
157900	1608
157900	1739
157900	1762
157900	1763
157900	2015
157900	2075
157900	2098
157900	2312
157900	2365
157900	2370
157900	2644
157900	2804
157900	3745
157900	3812
157900	5280
157900	5914
157900	8734
157900	8872
157900	8947
157900	9466
157900	9803
157900	9816
157900	12385
157900	30084
157950	6
157950	164
157950	303
157950	4209
157980	6
157980	179
157980	218
157980	248
157980	286
157980	316
157980	319
157980	337
157980	343
157980	348
